id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
42090,Roz|Maroon Embellished Midi Dress,"Maroon embellished midi dress featuring a twisted detail for added elegance. Designed with a round neckline, short sleeves, and a cinched waist, it flatters effortlessly. Crafted from viscose, it ensures a durable, long-lasting fit with a subtle shine.",Dress,virgio,3190,3190,0,"Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWDR25046257, GroupID:VWWDR25046257, Print:Embellished, StyleID:VWWDR2504625702","ALL COLLECTIONS, Casual Essentials, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Viscose Collection"
42091,Bayla|Maroon Embellished Dolman Top,"Maroon embellished dolman top featuring a round neckline and straight hem for effortless elegance. Crafted from viscose, this knitted essential offers a durable, long-lasting fit with a touch of shine",Top,virgio,2290,2290,0,"Colour:Maroon, Fabric:Viscose, Gender:Women, GID_VWWTO25046256, GroupID:VWWTO25046256, Print:Embellished, StyleID:VWWTO2504625601","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Tops, Topwear, Topwear veronica, Viscose Collection"
42092,Frozy|Back Cutout Mini Dress,"Yellow and white checked mini dress with back cutout detail. Designed with a fit and flare silhouette. Features a sweetheart neckline, with short puff sleeves. Crafted from cotton, the dress is 100% sustainable and eco-friendly",Dress,virgio,2790,2790,0,"Colour:Yellow, Fabric:Cotton, Gender:Women, GID_VWWDR24280154, GroupID:VWWDR24280154, Print:Checks, StyleID:VWWDR2428015401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Grid Collective"
42093,May|Embroidered Distressed Wash Tee,"Olive distressed-wash graphic tee with a cropped silhouette and curved hem for an effortless edge. Designed with a round neckline and regular sleeves. This knitted essential is crafted from 100% cotton, ensuring a sustainable and eco-friendly fit with all-day comfort.",Top,virgio,990,990,0,"Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWTS25044062, GroupID:VWWTS25044062, Print:Self Design, StyleID:VWWTS2504406202","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Flash Sale, Inventory, Just In!, Natural Fabrics, Tops, Topwear, Topwear veronica"
42094,Yosha|Grey Overlap Knit Tee,"Solid grey overlap knit tee. Designed with a round neck, and regular sleeves. The tee has a cropped fit, with an asymmetrical hem. Crafted from 100% cotton jersey for a sustainable and eco-friendly fit",Top,virgio,790,790,0,"Colour:Grey, Fabric:Cotton, Gender:Women, GID_VWWTS25044055, GroupID:VWWTS25044055, Print:Self Design, StyleID:VWWTS2504405501","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Flash Sale, Inventory, Just In!, Natural Fabrics, Tops, Topwear, Topwear veronica"
42095,Ollie|Distressed Wash Embroidered Tee,"Black distressed-wash graphic tee with a cropped silhouette and curved hem for an effortless edge. Designed with a round neckline and regular sleeves. This knitted essential is crafted from 100% cotton, ensuring a sustainable and eco-friendly fit with all-day comfort.",Top,virgio,990,990,0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTS25044062, GroupID:VWWTS25044062, Print:Self Design, StyleID:VWWTS2504406201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Flash Sale, Inventory, Just In!, Midnight Sapphire, Natural Fabrics, Tops, Topwear, Topwear veronica"
42096,Maura|Trucotton Tie-Up Front Detail Pink Dress,"Evoke effortless romance with the pink Front-Tie Midi Dress, featuring a square neckline, delicate puff sleeves, and a soft front-tie detail. Designed with a fitted bodice and a flowing flared hem, this timeless silhouette is crafted from 100% breathable, eco-friendly cotton for all-day elegance.",Dress,virgio,3190,1915,39.97,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWDR24352144, GroupID:VWWDR24352144, Print:Solid, StyleID:VWWDR2435214402","ALL COLLECTIONS, All Dresses, Casual Essentials, Cotton Collection, Dresses, Dresses veronica, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Bloom, Pink Snow, Unstoppably You!, Vacation Vibe"
42097,Angel|Ruffled Mini Dress With Bow,"Pink solid ruffled tiered mini dress. Features a satin bow applique detail. Designed with a square neck, and short, puff sleeves. Empire fit dress, with a flounce hem. Crafted from viscose for a long-lasting and durable fit",Dress,virgio,3190,1915,39.97,"Colour:Pink, Fabric:Viscose, Gender:Women, GID_VWWDR25033203, GroupID:VWWDR25033203, Print:Solid, StyleID:VWWDR2503320301","ALL COLLECTIONS, Bows, Brunch Ready, Casual Essentials, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Bloom, Pink Snow, Soft Romance, Vacation Vibe, Viscose Collection"
42098,Val|Red Balloon Skirt Dress,"Solid red balloon skirt knitted mini dress. Designed with a bodycon fit, this sleeveless dress features a round neck. Has an asymmetrical hemline. Crafted from viscose for a long-lasting and durable fit",Dress,virgio,2790,2790,0,"Colour:Red, Fabric:Viscose and Cotton, Gender:Women, GID_VWWDR25033205, GroupID:VWWDR25033205, Print:Solid, StyleID:VWWDR2503320501","ALL COLLECTIONS, Brunch Ready, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Red Velvet, Soft Romance, Unstoppably You!, Vacation Vibe"
42099,Sugar|Bell Sleeve Regular Shirt,"Solid pink bell sleeve high-low hem shirt. Designed with a V-neck. Features a regular fit, with a button closure detail. Crafted from viscose for a long-lasting and durable fit",Shirt,virgio,2190,2190,0,"Colour:Pink, Fabric:Viscose, Gender:Women, GID_VWWSH25033207, GroupID:VWWSH25033207, Print:Solid, StyleID:VWWSH2503320701","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Date Ready, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Bloom, Pink Snow, Shirts and Blouses, Soft Romance, The Classic Edit, Tops, Topwear, Topwear veronica, Vacation Vibe, Viscose Collection"
42100,Honey|Black Balloon Skirt Dress,"Solid black balloon skirt knitted mini dress. Designed with a bodycon fit, this sleeveless dress features a round neck. Has an asymmetrical hemline. Crafted from viscose for a long-lasting and durable fit",Dress,virgio,2790,2790,0,"Colour:Black, Fabric:Viscose and Cotton, Gender:Women, GID_VWWDR25033205, GroupID:VWWDR25033205, Print:Solid, StyleID:VWWDR2503320502","ALL COLLECTIONS, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Soft Romance, Unstoppably You!, Vacation Vibe"
42101,Taranum|Jaipur Block Print Long Shirt,"White shirt adorned with Jaipur hand block print and intricate handwoven ethnic motifs. Features elasticated long sleeves, and a straight hemline. Crafted from sustainable cotton for a blend of tradition and eco-friendly style",Shirt,virgio,2790,2515,9.86,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSH24361001, GroupID:VWWSH24361001, Print:Ethnic Motifs, StyleID:VWWSH2436100101","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, Shirts and Blouses, The Classic Edit, The Galentines Brunch, The Kaarigar's Bazaar, Vacation Vibe, Vintage Vogue, White Bloom"
42102,Naazneen|Jaipur Block Print Bootcut Pants,"White boot-cut pants inspired by Jaipur's architectural beauty, featuring hand block print craftsmanship and intricate handwoven ethnic motifs. Designed with pockets, and a zipper closure. Crafted from sustainable cotton, and exudes a timeless elegance.",Trouser,virgio,2990,1795,39.97,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTR24361007, GroupID:VWWTR24361007, Print:Ethnic Motifs, StyleID:VWWTR2436100701","ALL COLLECTIONS, Bottomwear veronica, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, Pink Snow, The Galentines Brunch, The Kaarigar's Bazaar, trousers, Vintage Vogue, White Bloom"
42103,Chitrangada|Jaipur Block Print Cutout Dress,"Midi dress inspired by Jaipur's architectural splendour, featuring hand block print craftsmanship and intricate motifs. Designed with a square neckline, waist cut-out, and flared fit. Crafted from sustainable cotton",Dress,virgio,3990,2795,29.95,"Colour:Multi, Fabric:Cotton, Gender:Women, GID_VWWDR24361008, GroupID:VWWDR24361008, Print:Ethnic Motifs, StyleID:VWWDR2436100801","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Galentines Brunch, The Kaarigar's Bazaar, The Vacation Shop, The White Lotus, Unstoppably You!, Vacation Vibe, Vintage Vogue"
42104,Roshana|Jaipur Block Print Peplum Top,"White shoulder tie-up peplum top showcasing Jaipur hand block print and exquisite handwoven ethnic motifs. Fitted and flared silhouette. Crafted from sustainable cotton, blending timeless craftsmanship with eco-friendly style",Top,virgio,2190,1315,39.95,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24361004, GroupID:VWWTO24361004, Print:Ethnic Motifs, StyleID:VWWTO2436100401","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, The Galentines Brunch, The Kaarigar's Bazaar, Tops, Topwear, Topwear veronica, Vacation Vibe, Vintage Vogue, White Bloom"
42105,Noorjah|Jaipur Block Print Flared Skirt,"White flared midi skirt inspired by Jaipur's architectural beauty, featuring hand block print and exquisite ethnic motifs. Designed with pockets, and crafted from sustainable cotton for eco-friendly elegance.",Skirt,virgio,3790,2275,39.97,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSK24361004, GroupID:VWWSK24361004, Print:Ethnic Motifs, StyleID:VWWSK2436100401","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, Skirts | Shorts, The Galentines Brunch, The Kaarigar's Bazaar, Vacation Vibe, Vintage Vogue, White Bloom"
42106,Noorani|Jaipur Block Print Bralette,"Teal bralette featuring the timeless Jaipur hand block print, and intricate handwoven ethnic motifs. Crop top with a round neckline. This sustainable cotton piece blends tradition & contemporary style",Top,virgio,1590,955,39.94,"Colour:Teal, Fabric:Cotton, Gender:Women, GID_VWWTO24361001, GroupID:VWWTO24361001, Print:Floral, StyleID:VWWTO2436100101","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Lounge Wear, Natural Fabrics, The Kaarigar's Bazaar, Tops, Topwear, Topwear veronica, Vacation Vibe, Vintage Vogue"
42107,Shahnaz|Jaipur Block Print Ruffle Shirt,"White ruffled collar shirt inspired by Jaipur's stunning forts, showcasing the timeless yet regal hand block print and intricate handwoven ethnic motifs. Designed with a mandarin collar, and cuffed sleeves. Crafted from sustainable cotton with a timeless elegance.",Shirt,virgio,2790,1675,39.96,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWSH24361006, GroupID:VWWSH24361006, Print:Ethnic Motifs, StyleID:VWWSH2436100601","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Pink Snow, Shirts and Blouses, The Classic Edit, The Kaarigar's Bazaar, Vacation Vibe, Vintage Vogue, White Bloom"
42108,Ruhani|Jaipur Block Print Tie Top,"Teal front-tie top adorned with Jaipur hand block print, and exquisite handwoven ethnic motifs. Features a round neckline, short puff sleeves, and a chic peplum fit. Crafted from 100% sustainable cotton for timeless elegance",Top,virgio,1990,1195,39.95,"Colour:Teal, Fabric:Cotton, Gender:Women, GID_VWWTO24361002, GroupID:VWWTO24361002, Print:Geometric, StyleID:VWWTO2436100201","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Shirts and Blouses, The Kaarigar's Bazaar, Tops, Topwear, Topwear veronica, Vacation Vibe, Vintage Vogue"
42109,Parizaad|Jaipur Block Print Slit Skirt,"Teal midi skirt showcasing the timeless craftsmanship of the Jaipur hand block print, and exquisite handwoven ethnic motifs. Features a chic slit with a tie-up detail, straight fit, and zipper closure. Crafted from 100% sustainable cotton, with care.",Skirt,virgio,2390,1435,39.96,"Colour:Teal, Fabric:Cotton, Gender:Women, GID_VWWSK24361003, GroupID:VWWSK24361003, Print:Geometric, StyleID:VWWSK2436100301","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Skirts | Shorts, The Galentines Brunch, The Kaarigar's Bazaar, Vacation Vibe, Vintage Vogue"
42110,Nazira |Puff Sleeve Block Print Shirt,"Experience timeless elegance with this Jaipur hand block print shirt, featuring exquisite handwoven ethnic motifs. Designed with long, elasticated puff sleeves, button-front closure, and a straight hemline. Crafted from 100% sustainable cotton.",Shirt,virgio,2990,1795,39.97,"Colour:Multi, Fabric:Cotton, Gender:Women, GID_VWWSH24361010, GroupID:VWWSH24361010, Print:Ethnic Motifs, StyleID:VWWSH2436101001","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Shirts and Blouses, The Classic Edit, The Kaarigar's Bazaar, Vacation Vibe, Vintage Vogue"
42111,Nooraya|Jaipur Block Print Fit & Flare,"Fit-and-flare dress inspired by Jaipur's majestic forts, featuring the timeless hand block print, and intricate handwoven ethnic motifs. Designed with a V-neckline, and puff sleeves. Crafted from sustainable cotton, it blends tradition and eco-conscious charm.",Dress,virgio,3590,2155,39.97,"Colour:Multi, Fabric:Cotton, Gender:Women, GID_VWWDR24361005, GroupID:VWWDR24361005, Print:Ethnic Motifs, StyleID:VWWDR2436100501","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Natural Fabrics, The Galentines Brunch, The Kaarigar's Bazaar, Unstoppably You!, Vacation Vibe, Vintage Vogue"
42112,Sitara|Teal Jaipur Block Print Dress,"Teal midi dress, showcasing the Jaipur hand block print and exquisite handwoven ethnic motifs. Features a sweetheart neckline, fit-and-flare silhouette, and short, puff sleeves. Crafted from 100% sustainable cotton",Dress,virgio,3990,2395,39.97,"Colour:Teal, Fabric:Cotton, Gender:Women, GID_VWWDR24361000, GroupID:VWWDR24361000, Print:Ethnic Motifs, StyleID:VWWDR2436100001","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, The Kaarigar's Bazaar, Unstoppably You!, Vacation Vibe, Vintage Vogue"
